text,target
"[""finnick'"", 'part', 'final', 'book', ':-(', 'movi', 'go', 'sad', 'askfinnick']",0.0
"['insid', 'close', 'contain', 'im', 'scare', ':(', ""can't"", 'even', 'touch', ':(', 'look', 'hairi', 'hahaha']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"['two', 'day', ""i'm"", 'buri', 'email', '...', ':(']",0.0
"['omaygad', 'didnt', 'know', 'vic', 'got', 'surgeri', ':(', 'there', 'amber', ':(', 'tt.tt']",0.0
"['hope', 'feel', 'better', ':(']",0.0
"['hyper', 'today', ':(']",0.0
"[""there'"", 'la', 'vega', 'snapchat', 'stori', ""i'm"", 'sad', 'want', 'go', 'back', ':(']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"[""i'm"", 'hungri', ':(']",0.0
"['hi', 'imiss', ':(']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"['feel', 'bad', 'lmao', 'ohhh', 'wanna', 'know', 'felt', 'loui', 'first', 'time', 'met', 'h', ':(']",0.0
"['know.for', 'limit', 'prepaid', 'stuff', ':(']",0.0
"['thought', 'today', 'pizza', 'day', 'sadli', 'none', 'manag', 'usual', 'buy', ':(']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"['want', 'go', 'grandma', ""grandpa'"", 'farm', ""there'"", 'lot', 'cow', 'chicken', 'sheep', 'hors', 'fruit', 'veget', ':(', 'aww', 'help']",0.0
"['bore', 'puke', 'deliri', 'sleep', ':-(', 'motilium', 'pack', 'shite', 'use', ""i'm"", 'also', 'grumpi', '...', '>:(']",0.0
"['want', 'busi', 'move', 'hous', 'got', 'ill', '...', ""i'm"", 'still', 'ill', ':(']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"['would', 'terribl', ':(']",0.0
"['im', 'tire', 'af', 'need', 'ignor', 'bc', 'schoolwork', ':(']",0.0
"['want', 'taco', ':(']",0.0
"['what', ""phoebe'"", 'name', 'shot', ""can't"", 'find', ':(']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"[""i'm"", 'sorri', ':-(', ':-(', ':-(', 'block']",0.0
"['ye', 'last', 'year', 'cycl', 'massiv', 'puddl', 'see', 'huge', 'pothol', 'get', 'stuck', 'fall', 'water', ':-(']",0.0
"['time', 'control', ':(', 'havent', 'abl', ':(', ':(', 'miss', ':(', ':(']",0.0
"['♛', '♛', '♛', '》', '》', '》', 'love', 'much', 'beli̇ev', 'wi̇ll', 'follow', 'pleas', 'follow', 'pleas', 'justi̇n', ':(', 'x', '》', '》', '》', 'ｓｅｅ', 'ｍｅ', '♛', '♛', '♛']",0.0
"['follow', 'yet', ':(']",0.0
"['infinit', 'im', 'sorri', '..', 'cant', 'stream', ':(']",0.0
"['im', 'sorri', ':(']",0.0
"['turn', 'notif', ""i'v"", 'past', 'day', ':(']",0.0
"['hi', 'robyn', 'realli', 'sorri', 'one', 'necklac', ':(', 'rachel', 'x']",0.0
"['ang', 'cold', ':(']",0.0
"['amaz', 'set', 'question', 'bhai', 'keep', ':(', 'miss', 'e', 'ramzan', 'u', ':(']",0.0
"['yet', ':(', '...', 'hope', 'soon', 'finger', 'crosss', 'come', 'clapham']",0.0
"[':-(', 'need', 'investig', '...']",0.0
"['one', 'gift', ':(', 'feel', 'jealou']",0.0
"['friday', 'night', 'live', 'sth', 'au', 'purchas', 'digit', 'pass', 'still', 'wait', 'see', 'delay', ':-(']",0.0
"['oh', 'dear', ':-(', 'xx']",0.0
"['movi', 'essenti', 'cut', 'begin', 'book', 'plot', ':(']",0.0
"['tonight', 'got', 'photoshooot', ':(']",0.0
"['austin', 'mahon', 'ever', 'need', ':(']",0.0
"['shut', ':(']",0.0
"['oh', ':(', 'well', 'hurt', 'visit', 'doctor']",0.0
"['andam', 'memor', ':(']",0.0
"['anyon', ':(']",0.0
"['cotton', 'candi', 'favourit', ':(', 'time', 'stock']",0.0
"[""can't"", 'sleep', ':(']",0.0
"['poor', 'babi', 'sick', ':(', 'concept', 'swallow', 'snot', 'choke', ':(']",0.0
"[""we'r"", 'feel', ':(']",0.0
"['guy', 'add', 'kik', 'taknottem', 'kik', 'kikgirl', 'skype', 'booti', 'nude', 'mpoint', 'oralsex', ':(']",0.0
"['aw', 'man', 'get', 'better', 'soon', ':(']",0.0
"['mayb', '...', 'im', ""i'll"", 'listen', 'like', ':(', ""i'll"", 'stay', 'old', 'btob', 'song']",0.0
"['god', 'pleas', 'help', ':(']",0.0
"['realli', 'miss', ':(']",0.0
"['keep', 'say', 'busi', 'mine', ':-(']",0.0
"[""we'r"", 'go', 'moment', ':(', 'percentag', 'ohh', 'pleas']",0.0
"['nobodi', 'go', ':(']",0.0
"['snapchat', 'shoshannavassil', 'snapchat', 'hornykik', 'selfi', 'gay', 'porn', 'quot', 'camsex', ':(']",0.0
"['wish', 'go', 'taylor', 'swift', ':(']",0.0
"['flat', 'love', 'make', 'puke', ':(']",0.0
"['heck', ':(', 'follow']",0.0
"['would', 'ice', 'cream', 'without', 'ice', ':(', 'wsalelov']",0.0
"['mani', 'peopl', 'ask', ""i'm"", 'back', 'la', ':(']",0.0
"['look', 'pain', ':(']",0.0
"['snapchat', 'guy', 'sexyjan', 'snapchat', 'kik', 'horni', 'bestoftheday', 'photo', 'goodmus', 'sexual', ':(']",0.0
"['delph', 'minut', 'debut', ':(']",0.0
"['lart', 'rt', ':(']",0.0
"['might', 'sew', 'know', 'someon', 'took', 'orang', 'chair', ':(']",0.0
"['alreadi', 'left', ':(']",0.0
"['meet', ':(', 'skyfal', 'premier', 'age', 'ago', 'though', ""he'"", 'yummi', '...', 'like', 'cake']",0.0
"['woke', 'pee', 'sun', 'come', ""can't"", 'go', 'back', 'sleep', ':(']",0.0
"['sorri', ':(']",0.0
"[""i'm"", 'manteca', ':(', ""i'm"", 'visit', 'dad']",0.0
"['ask', ""she'd"", 'probabl', 'stab', ':(', 'found', 'speed', 'massag', 'chair', 'shiatsu', 'set', 'heat', 'less', 'risk']",0.0
"[':(', 'edward', 'hopper']",0.0
"['eyyah', ':(', 'man', 'utd', 'born', '...', 'best']",0.0
"['book', 'trip', 'crisi', ':(']",0.0
"['miss', 'goal', ':(', 'real']",0.0
"[""i'm"", 'realli', 'sad', 'live', 'photo', 'set', 'cart', 'shop', 'log', ':(']",0.0
"['aaa', ':(', 'need', 'decid', 'waifu', 'like', 'tomorrow']",0.0
"['happen', 'babe', ':(']",0.0
"['play', 'give', 'heart', 'break', 'memori', 'breakup', 'episod', ':(', 'love', 'song', 'tho']",0.0
"[':(', 'cold', 'never', 'bother', 'anyway']",0.0
"['also', 'dream', 'joe', 'want', 'hug', 'tell', 'cute', ':(']",0.0
"[""i'm"", 'like', 'major', 'fan', 'bia', 'syndrom', 'get', 'shi', 'around', 'bias']",0.0
"['stream', 'pixel', ':(']",0.0
"['actual', 'decid', 'come', 'see', 'ive', 'tri', 'give', 'like', 'time', ':(']",0.0
"['weh', 'thought', 'sa', 'may', 'bank', ':-(']",0.0
"['want', 'get', 'uber', 'ice', 'cream', 'area', ':(']",0.0
"['maymay', 'ever', 'make', 'plan', 'advanc', 'huhu', ':(', 'need', 'like', 'week', 'allow', 'na', 'magpaalam']",0.0
"['tf', ""can't"", 'find', 'subtitl', 'oitnb', 'need', 'understand', 'chang', 'backstori', ':(']",0.0
"['jeremi', 'kyle', 'close', 'home', 'morn', ':(']",0.0
"['go', 'home', ':(']",0.0
"['miss', ':(']",0.0
"['u', ':(']",0.0
"['miss', 'boy', 'togeth', 'mean', ':(']",0.0
"['bu', 'late', 'time', 'get', 'food', 'work', ':(']",0.0
"['gimm', ':(', 'enjoy', 'meal', 'babi', '♡']",0.0
"['realis', 'month', 'clean', 'wow', 'think', ""that'"", 'neat-o', ':(']",0.0
"['wru', 'scissor', ':(']",0.0
"['dear', 'plz', 'post', 'creation', 'public', 'without', 'permiss', 'amtir', 'tell', 'everi', ':(']",0.0
"['app', ':(']",0.0
"['imysm', ':(']",0.0
"['bank', 'bank', 'tut', ':(']",0.0
"['think', 'mess', 'ankl', ':(']",0.0
"['trop', 'tard', ':(']",0.0
"['manag', 'month', 'account', ':(', 'tax', 'credit', 'deadlin', 'st', 'get', 'child', 'tax', 'credit', 'cut', 'oct']",0.0
"['gave', 'away', 'last', 'night', 'didnt', 'hear', 'anybodi', ':(']",0.0
"['hear', 'mani', 'frog', 'morn', ':(']",0.0
"['im', 'cri', 'right', 'babi', ':(']",0.0
"['onlin', 'pleas', ':(']",0.0
"['noth', 'shepherd', 'bush', 'either', ':(', 'want', 'ice', 'cream']",0.0
"['friend', 'whatsoev', 'lol', ':(', 'oh', 'well']",0.0
"['premiun', 'featur', 'make', ':(', 'notcool']",0.0
"['almost', 'done', 'sa', 'lahat', 'ng', 'araw', 'bakit', 'nage', 'saturday', 'pa', 'final', 'ko', ':(']",0.0
"['gyu', 'r', 'u', 'cute', ':-(', 'hurt', 'ok']",0.0
"[':(', 'lmfaooo']",0.0
"[""i'v"", 'awak', 'sinc', 'like', 'three', ':-(']",0.0
"['well', 'say', 'delet', 'twitter', 'app', 'week', 'ago', 'liter', 'download', 'sorri', ':(']",0.0
"['acc', ""can't"", 'look', ':(']",0.0
['still'],0.0
"['come', 'onlin', 'babe', ':(']",0.0
"['aw', 'hope', ':(']",0.0
"['wish', 'friend', 'play', 'leagu', ':-(']",0.0
"['liter', 'feel', 'like', 'eat', 'good', 'fruit', ""i'm"", ':(']",0.0
"[""can't"", 'afford', 'pleas', 'give', 'first', 'full', 'mashup', 'pack', 'pleas', ':(']",0.0
"['gonna', 'watch', 'eu', 'lc', 'hour', ':(', 'help', 'need', 'sleep']",0.0
"['hope', 'find', 'new', 'home', ':(']",0.0
"['real', 'talk', 'account', 'match', ':(']",0.0
"['typo', 'ye', ':(']",0.0
"['dont', 'come', 'itali', ':(']",0.0
"['yass', ':(']",0.0
"['rli', 'wanna', 'spend', 'christma', 'rel', 'yr', ':(']",0.0
"['realli', 'first', 'ever', 'edit', 'haha', ':-(']",0.0
"['luck', 'move', 'sydney', 'everyon', 'decid', 'want', 'go', ':(', 'hahaha']",0.0
"['get', 'mb', 'need', 'cut', 'perf', 'cut', 'programm', ':(']",0.0
"['like', 'min', 'ago', 'bought', 'dinner', ':(']",0.0
"['ur', 'actual', 'watch', 'smh', 'bff', 'ye', 'hashtag', 'bc', 'u', 'love', 'jk', 'omfg', 'im', 'hyper', ':-(']",0.0
"['tire', 'grumpi', 'today', 'hate', 'miss', 'exercis', 'make', 'feel', 'much', 'better', 'go', 'combat', 'holiday', ':(']",0.0
"['stomach', 'hurt', 'much', 'want', 'cri', ':(']",0.0
"['sudden', ':(']",0.0
"['still', 'dosent', 'work', ':(']",0.0
"[""sod'"", 'law', ':(', 'think', 'christma', 'sale']",0.0
"['delph', ':(']",0.0
"[""i'v"", 'tri', 'call', 'min', 'get', 'busi', 'signal', ':(', 'want', 'request', 'yahoo', 'yodel']",0.0
"['liter', 'pass', 'late', ':(']",0.0
"['go', 'die', ""i'm"", 'sorri', ':(']",0.0
"['jokingli', 'said', 'serious', ':(']",0.0
"['regret', 'get', 'starbuck', ':(', 'want', 'sleep', ""can't"", '...']",0.0
"['think', ""i'm"", 'sick', ':(']",0.0
"['snapchat', 'lynettelow', 'snapchat', 'kikhorni', 'interraci', 'bestoftheday', 'nake', 'goodmus', 'sexysasunday', ':(']",0.0
"['hope', 'okay', ':(']",0.0
"[""today'"", 'weather', 'sum', 'feel', 'go', 'work', ':(', 'tgif']",0.0
"['oh', 'gahd', 'get', 'well', 'soon', 'amber', ':(']",0.0
"['there', 'rumor', 'said', 'zayn', 'gonna', 'back', 'th', 'month', 'rumor', 'tho', ':(']",0.0
"['bt', 'week', 'ago', ':(']",0.0
"['time', 'drag', 'today', 'look', 'clock', 'disappoint', 'discov', 'even', 'yet', ':-(']",0.0
"['obyun', 'unni', ':(']",0.0
"['im', 'liter', 'cri', 'right', ':(']",0.0
"['wayhh', ':(']",0.0
"['ahhh', 'food', 'poison', 'preval', '...', ':(']",0.0
"['controversi', ':(']",0.0
"['sorri', ':(']",0.0
"['name', 'tho', ':-(', 'miss']",0.0
"['poorli', ':(', 'bed', 'netflix', 'today', '☕', '️']",0.0
"['feel', 'sir', ':(', ':(']",0.0
"['realli', 'want', 'sushi', ':(']",0.0
"['week', ':(', ""can't"", 'wait', 'week']",0.0
"['want', 'rt', ':(']",0.0
"['anyon', 'manag', 'get', 'ubericecream', 'yet', 'keep', 'get', 'busi', 'messag', 'think', 'wors', 'tube', 'strike', ':(']",0.0
"['feel', 'like', ""i'm"", 'go', 'throw', ':(']",0.0
"['good', '...', ""that'"", 'inch', 'got', 'nw', 'meck', 'lol', ':(']",0.0
"[""can't"", 'sleeep', ':(']",0.0
"['one', 'awak', ':(']",0.0
"['oh', ':(', ""we'll"", 'miss', ':(']",0.0
"['delph', 'injur', 'alreadi', ':(', 'mcfc']",0.0
"['fresh', 'news', 'still', 'imposs', 'play', ':(']",0.0
"['oh', ':(', 'anyth', 'yo', 'ucan']",0.0
"['understand', ':(', 'sad', 'depress', 'make', 'extrem', 'anxiou', 'poc', ':/']",0.0
"['guess', 'block', 'number', 'phone', 'spam', 'sm', 'featur', 'wont', 'work', 'use', 'specif', 'word', 'sinc', 'guy', 'write', 'sinhala', 'english', ':(']",0.0
"['billionair', 'world', 'island', 'maldiv', 'dheena', 'fasgadah', 'alvadhaau', ':(']",0.0
"['burn', 'pizza', 'roll', ':-(']",0.0
"['help', ':(']",0.0
"['live', 'countdown', 'v', 'app', ""i'm"", 'still', 'confus', 'function', 'watch', 'desktop', ':(']",0.0
"['snapchat', 'evelineconrad', 'snapchat', 'kikgirl', 'likelik', 'facetim', 'kikmsn', 'amazon', 'selfshot', ':(']",0.0
"[""i'v"", 'want', 'panda', 'like', 'day', ':(']",0.0
"['aw', 'news', 'mum', 'use', 'birthday', 'cake', 'everi', 'year', 'st', 'none', ':(', 'disappoint']",0.0
"['wanna', 'go', 'back', 'go', 'backkk', ':(']",0.0
"['wake', ':(']",0.0
"['think', 'could', 'last', 'photo', 'togeth', '...', 'hate', 'transfer', 'window', ':-(']",0.0
"['♥', '♥', '♥', 'look', 'relax', ':(']",0.0
"['oh', 'im', 'prepar', 'get', 'girlfriend', ':(']",0.0
"['hi', 'dan', 'bad', 'dull', 'overcast', 'rain', 'due', 'later', 'today', ':-(']",0.0
"['inact', ':(']",0.0
"['ahhh', 'get', 'well', 'soon', 'amber', ':(']",0.0
"['amber', ':(']",0.0
"['hey', 'yeah', 'see', 'anyth', 'even', 'check', 'spam', 'folder', ':(']",0.0
"['hate', 'late', 'bc', 'wake', 'earli', 'end', 'wast', 'day', ':(']",0.0
"[':(', 'miss', 'much']",0.0
"['cant', 'wait', 'truck', 'fix', 'missin', 'hangin', 'wiff', 'mah', 'friend', 'time', ':(']",0.0
"['music', 'team', 'interact', 'dept', ':(']",0.0
"['wast', 'cherri', 'bakewel', ':(']",0.0
"['collect', 'five', 'teal', 'card', 'time', 'get', 'prize', 'make', 'sad', ':(', 'sect', 'tennunb']",0.0
"[""i'd"", 'rather', 'stay', 'sleep', 'weekend', 'go', ':(']",0.0
"['love', 'episod', 'skip', 'doomsday', 'episod', 'pleas', ':(']",0.0
"['feel', ':(']",0.0
"['feel', 'littl', 'neglect', 'visit', 'posti', 'today', ':-(']",0.0
"['wish', 'got', 'goodnight', 'messag', ':(']",0.0
"['read', 'donat', ':(']",0.0
"['wish', 'money', 'afford', ':(']",0.0
"['headach', ':(']",0.0
"['feel', 'like', ""i'm"", 'weird', 'person', 'ship', 'bellami', 'raven', 'everyon', 'ship', 'clark', 'heart', 'want', 'want', ':(']",0.0
"['miss', ':(', ""i'm"", 'busi', 'week']",0.0
"['feel', 'bad', 'helmi', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['want', 'want', ':(']",0.0
"['misss', 'uh', 'yr', '...', 'cnt', 'wait', 'c', 'uh', '...', ':(', "":'("", ':(']",0.0
"['feel', 'like', 'winter', ':(', 'whereisthesun', 'summerismiss']",0.0
"['gonna', 'longgg', 'night', ':(']",0.0
"['anoth', 'ridicul', 'headach', ':(']",0.0
"['sorri', 'hear', ':-(', 'hope', 'ok', 'stream', 'late', 'got', 'new', 'job', 'stocko', 'back']",0.0
"['want', 'chocol', 'lucozad', ':(', ':(', ':(', ':(', ':(']",0.0
"['peopl', 'ask', 'leav', 'hous', 'world', 'scari', 'fuck', 'shoot', 'explos', 'everywher', ':(']",0.0
[':('],0.0
"['happen', 'gyu', ':-(']",0.0
"['beh', ':(']",0.0
"['worst', 'mental', 'block', 'half-rememb', 'song', ""melody'"", 'head', 'n', ""ain't"", 'leav', ""can't"", 'recal', 'whole', 'either', ':(']",0.0
"[':(', 'sound', 'like', 'reach', 'level']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['wish', ':(', ':(', 'pleas', 'get', 'sign', 'xxx']",0.0
"['actual', 'say', 'time', 'mouth', 'open', ':(']",0.0
"['feel', 'let', ':(', 'thought', 'favourit', 'favourit']",0.0
"[':(', ':(', ':(', 'target', 'ftw']",0.0
"['never', 'enough', 'sleep', ':(']",0.0
"['walk', 'alon', 'difficult', 'walk', 'mile', 'someon', '...', 'come', 'back', 'alon', 'difficult', '..', ':(', 'h', 'n', 'u']",0.0
"['move', 'day', ':(']",0.0
"['ask', 'first', ':(', 'pfb']",0.0
"['even', 'nate', 'think', ':(', 'drop', 'place', 'alreadi']",0.0
"['first', 'time', 'travel', 'expo', 'wors', 'part', 'ive', 'expo', ':(']",0.0
"['miss', 'jisoo', ':(']",0.0
"['went', 'fuck', 'ur', 'chloe', 'repli', 'selfi', 'got', 'anon', 'omg', 'u', 'hate', 'chloe', ':(']",0.0
"['like', '—', 'mager', 'wi', ':(']",0.0
"['u', 'knw', 'wht', ""i'm"", 'big', 'fan', 'n', 'went', 'set', 'bt', 'get', 'chanc', 'meet', '...', ':(']",0.0
"['laura', 'dont', 'meet', 'next', 'year', 'im', 'gonna', 'sad', ':(']",0.0
"['still', 'mad', 'knee', ':(']",0.0
"['gut', 'never', 'went', 'distant', 'world', 'london', ""i'm"", 'well', 'long', ':(']",0.0
"['stop', 'buffer', ':(']",0.0
"[""i'm"", 'go', 'insan', 'id', 'wrong', 'account', 'go', 'away', 'open', 'account', ':(']",0.0
"['charli', 'hot', 'everi', 'time', 'finland', ':(']",0.0
"['eh', 'guy', 'gana', 'face', 'ah', ':(']",0.0
"['still', 'studio', 'sun', 'come', '...', 'last', 'good', 'morn', 'arch', 'camp', ':(']",0.0
"['’', 'love', 'know', 'need', '…', ':(']",0.0
"['name', 'movi', 'sound', 'sad', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['lyin', ':(', 'lmao']",0.0
"['jealou', ':(', '—']",0.0
"['feel', 'sick', ':-(']",0.0
"['miss', 'hair', 'colour', ':(']",0.0
"['kian', 'love', 'kian', 'love', 'youuu', ':(', ""can't"", 'get', 'today', 'omg']",0.0
"['supercar', 'ice', 'cream', 'mani', 'gurgaon', 'locat', ':-(', 'pl', 'add', 'locat']",0.0
"['hate', ':(', 'see']",0.0
"[""i'm"", 'bore', ':(']",0.0
"['whyyi', 'le', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['word', 'satir', 'gener', 'situat', 'hurt', 'much', ':(']",0.0
"['regret', 'peanut', 'butter', 'sandwich', 'rn', 'sore', 'mouth', 'make', 'thing', 'difficult', ':-(']",0.0
"['garden', 'updat', 'tree', 'gone', ':(']",0.0
"['beer', 'love', ':(']",0.0
"['assign', 'fail', ':-(']",0.0
"['say', 'hello', 'viner', 'palembang', 'pleas', ':(']",0.0
"[""i'm"", 'sorrryyi', ':(']",0.0
"['aww', 'amber', ':(']",0.0
"['im', 'sure', 'fani', 'happi', ':(']",0.0
"['sad', 'sad', 'sad', 'kid', ':(', 'ok', 'help', 'watch', 'match', 'hahahahaha']",0.0
"['earli', 'day', 'boner', 'merci', ':-(']",0.0
"['mad', 'yuki', 'egg', '>:(', 'see', 'im', 'mad', '>:(', '>:(']",0.0
"['look', 'like', 'final', 'time', 'get', 'rid', 'old', 'k', ':(']",0.0
"['ever', 'hear', 'mari', 'know', 'live', ':(']",0.0
"[':(', 'jake', 'gyllenha', 'talk', 'impact', 'heath', ""ledger'"", 'death']",0.0
"['miss', 'btw', ':(']",0.0
"['cold', 'cough', ':(']",0.0
"['see', 'oh', 'hunni', ':(', 'u', 'know', ""i'm"", 'end', 'line', 'u', 'need', 'friendli', 'ear', 'know', ""i'v"", 'said', 'b', 'still', 'stand']",0.0
"['data', 'deplet', 'wish', 'could', 'come', 'back', 'say', ""i'm"", 'sorri', 'mbasa', 'joke', ""i'm"", 'still', ':(']",0.0
"['break', 'heart', 'caus', ""i'm"", 'hard', ':(']",0.0
"['kat', 'offic', 'client', ':(']",0.0
"['esp', 'came', 'hour', 'x', 'ray', 'hope', 'make', 'feel', 'like', 'cri', 'go', 'back', ':(']",0.0
"[':(', 'aah', 'mayb', ""they'r"", 'type', 'block', 'peopl', 'easili', 'least', 'noth', 'person', 'yeah', 'still', 'suck', '...']",0.0
"['anybodi', 'collect', 'suit', 'episod', 'season', 'pa-copi', ':(']",0.0
"['woke', 'anoth', 'migrain', ':(', '...', 'need', 'proper', 'rest', 'moment', ""can't""]",0.0
"['made', 'realli', 'angri', 'sad', '...', ':(', 'new', 'biom', '...']",0.0
"[':(', 'mosqu', 'w', 'sit', 'outsid', 'whole', 'time', 'smelli', ""i'm"", 'annoy']",0.0
"['taxi', 'emptier', ""ciara'"", 'concert', ':(']",0.0
"['stomach', 'hurt', 'bad', ':(']",0.0
"['fun', 'even', 'though', 'abl', 'see', ':(']",0.0
"['hope', ""everything'"", 'ok', 'hug', ':(']",0.0
"['omg', 'nooo', ':(']",0.0
"[""i'm"", 'tire', 'wtf', ':-(']",0.0
"[':(', 'vine', 'luke', 'clip']",0.0
"['aw', 'bb', ':(']",0.0
"['yeah', 'tall', ':(']",0.0
"['wanna', 'go', 'home', 'bring', 'english', 'food', ""i'll"", 'gladli', 'stay', ':(']",0.0
"[""i'm"", 'sorri', ':(']",0.0
"[':-(', ""i'm"", 'sorri']",0.0
"['hahahaha', 'intent', 'turn', 'away', 'said', 'someth', 'turn', ""that'"", 'kiss', ':(']",0.0
"['amb', 'pleas', ""harry'"", 'jean', ':)', '):', '):', '):']",0.0
"['mayday', 'parad', 'feel', ':(']",0.0
"['know', 'right', ':(', 'huhu', 'sad', 'lyf']",0.0
"['august', 'th', ':(', 'x']",0.0
"['sad', 'new', 'anim', 'kingdom', ':(']",0.0
"['saw', 'chri', 'brown', ':(']",0.0
"['cute', ':(']",0.0
"['miss', 'mom', ':(']",0.0
"['yeah', 'bit', 'riski', 'count', ':(']",0.0
"['come', 'back', 'cologn', 'pleas', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['help', 'itun', 'work', ""can't"", 'buy', 'anyth', ':(']",0.0
"['weather', 'app', 'say', 'rain', 'tonight', 'tomorrow', ':(', 'sit', 'car', 'watch', 'footi']",0.0
"['babe', ':(']",0.0
"['wanna', 'duo', ':(']",0.0
"['like', 'ballad', 'idk', ':(']",0.0
[':('],0.0
"['need', 'massag', ':(']",0.0
"['wtf', 'bodi', 'goal', ':(']",0.0
"['told', ""i'm"", 'becom', 'bit', 'bish', 'mayb', ':(']",0.0
"['love', 'intern', 'leav', 'us', 'today', ':(', 'look', 'yummi', 'treat', 'brought', 'us', 'yumyum']",0.0
"[""cathy'"", 'stori', 'basic', 'black', 'guy', 'sing', ':(']",0.0
"['missyou', 'bish', ':(']",0.0
"['rubi', 'rose', 'ko', 'tou', 'main', 'pora', 'stalk', 'karlia', 'omg', 'beauti', 'khatam', 'bandi', 'pe', 'tf', 'pyaari', ':(']",0.0
"['oh', 'gawd', 'realli', 'need', 'get', '...', 'understood', 'whole', 'thing', ':(']",0.0
"['great', 'review', 'massi', 'tea', 'miss', ':(', 'thatselfiethough']",0.0
"['loop', '...', 'bad', 'news', 'peopl', 'provid', 'feedback', 'though', ':(']",0.0
"['pack', 'nightmar', ':(']",0.0
"['ofc', 'allow', 'fan', 'manag', 'take', 'pict', '..', 'risk', 'caught', 'secur', 'got', 'kick', ':(']",0.0
"['oh', 'dear', ':(']",0.0
"['aishhh', '...', 'stream', 'get', 'slow', 'viewer', '...', ':(']",0.0
"[':(', 'exam', 'soon', 'sighsss']",0.0
"['burnt', 'toffe', ':(']",0.0
"['okay', 'doesnt', 'want', 'talk', 'stop', ':(']",0.0
"['true', '...', 'honesti', 'lone', 'word', ':(']",0.0
"['cheatday', ""i'v"", 'ran', 'protein', ':(']",0.0
"['want', ':(']",0.0
"['sissi', 'made', 'tote', 'bag', 'birthday', 'use', 'time', 'slowli', 'break', 'make', 'realli', 'sad', ':(']",0.0
"[""i'm"", 'go', 'sleep', 'upset', ':(']",0.0
"['miss', 'church', 'help', 'get', 'armor', ':(']",0.0
"['delphi', ':(']",0.0
"['miss', ':(', 'hate', 'pll', ':(']",0.0
"['teen', 'top', 'actual', 'perform', 'rain', 'yesterday', '...', 'fk', 'ok', ':(', 'im', 'still', 'v', 'proud', 'la']",0.0
"['pleas', ':(']",0.0
"['when', 'cat', 'come', ':(']",0.0
"['sel', 'beth', 'come', 'serbia', 'serbian', 'selen', 'motav', 'sad', ':(', '❤', '❤']",0.0
"['zayyyn', ':(']",0.0
"['poor', 'kid', 'momma', 'die', ':(']",0.0
"['happend', 'kian', ':(', 'okay']",0.0
"['awww', 'imper', ':(', 'trmdhesit']",0.0
"['clean', 'room', 'yay', 'pana', 'af', ':(']",0.0
"['quickest', 'blood', 'test', 'ever', 'arm', 'hurt', ':(']",0.0
"['slept', 'caus', 'realli', 'wanna', 'see', 'everyon', 'get', 'jacob', 'ticket', 'allow', ':(']",0.0
"['fuck', 'sake', 'hamstr', 'injuri', 'delph', ':-(', 'anoth', 'rodwel']",0.0
"['none', 'friend', 'came', ':(']",0.0
"['suppos', 'august', ':(']",0.0
"['problem', 'trace', 'mani', 'peopl', 'claim', 'artist', 'work', ':(']",0.0
"['u', 'get', 'call', 'tp', 'law', ':(']",0.0
